awayTeamId,awayTeamScore,gameDate,gameId,gameRating,gameStars,homeTeamId,homeTeamScore
SAC,91,2013-11-08,20131108SACPOR,2,2,POR,104
UTA,91,2013-11-09,20131109UTATOR,1,1,TOR,115
BOS,111,2013-11-09,20131109BOSMIA,8,8,MIA,110
IND,96,2013-11-09,20131109INDBKN,6,6,BKN,91
ORL,94,2013-11-09,20131109ORLATL,2,2,ATL,104
PHI,125,2013-11-09,20131109PHICLE,10,10,CLE,127
GSW,90,2013-11-09,20131109GSWMEM,3,3,MEM,108
LAC,107,2013-11-09,20131109LACHOU,8,8,HOU,94
DAL,91,2013-11-09,20131109DALMIL,2,2,MIL,83
POR,96,2013-11-09,20131109PORSAC,2,2,SAC,85
SAS,120,2013-11-10,20131110SASNYK,3,3,NYK,89
WAS,105,2013-11-10,20131110WASOKC,10,10,OKC,106
NOP,94,2013-11-10,20131110NOPPHX,6,6,PHX,101
MIN,113,2013-11-10,20131110MINLAL,2,2,LAL,90
ATL,103,2013-11-11,20131111ATLCHA,2,2,CHA,94
MEM,79,2013-11-11,20131111MEMIND,2,2,IND,95
SAS,109,2013-11-11,20131111SASPHI,2,2,PHI,85
ORL,105,2013-11-11,20131111ORLBOS,2,2,BOS,120
CLE,81,2013-11-11,20131111CLECHI,2,2,CHI,96
TOR,104,2013-11-11,20131111TORHOU,8,8,HOU,110
DEN,100,2013-11-11,20131111DENUTA,2,2,UTA,81
DET,103,2013-11-11,20131111DETPOR,4,4,POR,109
MIN,107,2013-11-11,20131111MINLAC,9,9,LAC,109
MIL,95,2013-11-12,20131112MILMIA,2,2,MIA,118
WAS,95,2013-11-12,20131112WASDAL,2,2,DAL,105
DET,95,2013-11-12,20131112DETGSW,4,4,GSW,113
NOP,95,2013-11-12,20131112NOPLAL,2,2,LAL,116
HOU,117,2013-11-13,20131113HOUPHI,8,8,PHI,123
MIL,91,2013-11-13,20131113MILORL,9,9,ORL,94
CHA,89,2013-11-13,20131113CHABOS,3,3,BOS,83
CLE,95,2013-11-13,20131113CLEMIN,2,2,MIN,124
NYK,95,2013-11-13,20131113NYKATL,4,4,ATL,91
TOR,103,2013-11-13,20131113TORMEM,2,2,MEM,87
WAS,79,2013-11-13,20131113WASSAS,3,3,SAS,92
LAL,99,2013-11-13,20131113LALDEN,2,2,DEN,111
NOP,105,2013-11-13,20131113NOPUTA,9,9,UTA,111
BKN,86,2013-11-13,20131113BKNSAC,2,2,SAC,107
PHX,89,2013-11-13,20131113PHXPOR,6,6,POR,90
OKC,103,2013-11-13,20131113OKCLAC,8,8,LAC,111
HOU,109,2013-11-14,20131114HOUNYK,9,9,NYK,106
OKC,115,2013-11-14,20131114OKCGSW,9,9,GSW,116
CHI,96,2013-11-15,20131115CHITOR,2,2,TOR,80
MIL,77,2013-11-15,20131115MILIND,1,1,IND,104
CHA,86,2013-11-15,20131115CHACLE,7,7,CLE,80
DAL,104,2013-11-15,20131115DALMIA,4,4,MIA,110
PHI,103,2013-11-15,20131115PHIATL,2,2,ATL,113
POR,109,2013-11-15,20131115PORBOS,2,2,BOS,96
MIN,113,2013-11-15,20131115MINDEN,5,5,DEN,117
BKN,100,2013-11-15,20131115BKNPHX,10,10,PHX,98
SAS,91,2013-11-15,20131115SASUTA,7,7,UTA,82
DET,97,2013-11-15,20131115DETSAC,4,4,SAC,90
MEM,89,2013-11-15,20131115MEMLAL,6,6,LAL,86
CLE,103,2013-11-16,20131116CLEWAS,9,9,WAS,96
DAL,108,2013-11-16,20131116DALORL,2,2,ORL,100
MIA,97,2013-11-16,20131116MIACHA,3,3,CHA,81
ATL,110,2013-11-16,20131116ATLNYK,2,2,NYK,90
BOS,88,2013-11-16,20131116BOSMIN,3,3,MIN,106
DEN,111,2013-11-16,20131116DENHOU,4,4,HOU,122
IND,94,2013-11-16,20131116INDCHI,2,2,CHI,110
PHI,98,2013-11-16,20131116PHINOP,2,2,NOP,135
OKC,92,2013-11-16,20131116OKCMIL,3,3,MIL,79
BKN,103,2013-11-16,20131116BKNLAC,7,7,LAC,110
UTA,88,2013-11-16,20131116UTAGSW,3,3,GSW,102
POR,118,2013-11-17,20131117PORTOR,4,4,TOR,110
MEM,97,2013-11-17,20131117MEMSAC,2,2,SAC,86
DET,99,2013-11-17,20131117DETLAL,3,3,LAL,114
POR,108,2013-11-18,20131118PORBKN,3,3,BKN,98
CHA,81,2013-11-18,20131118CHACHI,5,5,CHI,86
DEN,113,2013-11-18,20131118DENOKC,10,10,OKC,115
PHI,94,2013-11-18,20131118PHIDAL,6,6,DAL,97
GSW,98,2013-11-18,20131118GSWUTA,3,3,UTA,87
MEM,106,2013-11-18,20131118MEMLAC,4,4,LAC,102
MIN,100,2013-11-19,20131119MINWAS,9,9,WAS,104
ATL,88,2013-11-19,20131119ATLMIA,3,3,MIA,104
NYK,86,2013-11-19,20131119NYKDET,5,5,DET,92
BOS,85,2013-11-19,20131119BOSHOU,2,2,HOU,109
PHX,104,2013-11-19,20131119PHXSAC,8,8,SAC,107
BKN,91,2013-11-20,20131120BKNCHA,4,4,CHA,95
IND,103,2013-11-20,20131120INDNYK,10,10,NYK,96
MIA,120,2013-11-20,20131120MIAORL,2,2,ORL,92
TOR,108,2013-11-20,20131120TORPHI,2,2,PHI,98
WAS,98,2013-11-20,20131120WASCLE,3,3,CLE,91
DET,85,2013-11-20,20131120DETATL,3,3,ATL,93
LAC,102,2013-11-20,20131120LACMIN,5,5,MIN,98
POR,91,2013-11-20,20131120PORMIL,4,4,MIL,82
UTA,98,2013-11-20,20131120UTANOP,4,4,NOP,105
BOS,93,2013-11-20,20131120BOSSAS,3,3,SAS,104
SAC,113,2013-11-20,20131120SACPHX,4,4,PHX,106
HOU,120,2013-11-20,20131120HOUDAL,10,10,DAL,123
MEM,88,2013-11-20,20131120MEMGSW,10,10,GSW,81
LAC,91,2013-11-21,20131121LACOKC,4,4,OKC,105
CHI,87,2013-11-21,20131121CHIDEN,2,2,DEN,97
MIL,107,2013-11-22,20131122MILPHI,4,4,PHI,115
PHX,98,2013-11-22,20131122PHXCHA,3,3,CHA,91
WAS,88,2013-11-22,20131122WASTOR,2,2,TOR,96
ATL,96,2013-11-22,20131122ATLDET,6,6,DET,89
IND,97,2013-11-22,20131122INDBOS,2,2,BOS,82
BKN,81,2013-11-22,20131122BKNMIN,3,3,MIN,111
CLE,100,2013-11-22,20131122CLENOP,8,8,NOP,104
SAS,102,2013-11-22,20131122SASMEM,3,3,MEM,86
UTA,93,2013-11-22,20131122UTADAL,2,2,DAL,103
CHI,95,2013-11-22,20131122CHIPOR,9,9,POR,98
GSW,95,2013-11-22,20131122GSWLAL,4,4,LAL,102
SAC,102,2013-11-23,20131123SACLAC,7,7,LAC,103
NYK,89,2013-11-23,20131123NYKWAS,5,5,WAS,98
PHI,98,2013-11-23,20131123PHIIND,4,4,IND,106
BOS,94,2013-11-23,20131123BOSATL,7,7,ATL,87
ORL,99,2013-11-23,20131123ORLMIA,10,10,MIA,101
MIN,101,2013-11-23,20131123MINHOU,4,4,HOU,112
CHA,96,2013-11-23,20131123CHAMIL,1,1,MIL,72
CLE,96,2013-11-23,20131123CLESAS,2,2,SAS,126
DAL,100,2013-11-23,20131123DALDEN,6,6,DEN,102
POR,113,2013-11-23,20131123PORGSW,7,7,GSW,101
DET,109,2013-11-24,20131124DETBKN,4,4,BKN,97
CHI,82,2013-11-24,20131124CHILAC,2,2,LAC,121
PHX,104,2013-11-24,20131124PHXORL,2,2,ORL,96
UTA,73,2013-11-24,20131124UTAOKC,2,2,OKC,95
SAC,86,2013-11-24,20131124SACLAL,2,2,LAL,100
BOS,96,2013-11-25,20131125BOSCHA,2,2,CHA,86
MIN,84,2013-11-25,20131125MININD,3,3,IND,98
MIL,94,2013-11-25,20131125MILDET,3,3,DET,113
PHX,92,2013-11-25,20131125PHXMIA,3,3,MIA,107
HOU,93,2013-11-25,20131125HOUMEM,8,8,MEM,86
DEN,110,2013-11-25,20131125DENDAL,2,2,DAL,96
NOP,93,2013-11-25,20131125NOPSAS,4,4,SAS,112
CHI,83,2013-11-25,20131125CHIUTA,5,5,UTA,89
NYK,91,2013-11-25,20131125NYKPOR,3,3,POR,102
BKN,102,2013-11-26,20131126BKNTOR,7,7,TOR,100
LAL,111,2013-11-26,20131126LALWAS,6,6,WAS,116
ORL,109,2013-11-26,20131126ORLATL,2,2,ATL,92
GSW,102,2013-11-26,20131126GSWNOP,8,8,NOP,101
IND,99,2013-11-27,20131127INDCHA,1,1,CHA,74
PHI,94,2013-11-27,20131127PHIORL,2,2,ORL,105
CHI,99,2013-11-27,20131127CHIDET,2,2,DET,79
LAL,99,2013-11-27,20131127LALBKN,4,4,BKN,94
MEM,100,2013-11-27,20131127MEMBOS,3,3,BOS,93
MIA,95,2013-11-27,20131127MIACLE,3,3,CLE,84
ATL,84,2013-11-27,20131127ATLHOU,2,2,HOU,113
DEN,117,2013-11-27,20131127DENMIN,5,5,MIN,110
SAS,88,2013-11-27,20131127SASOKC,7,7,OKC,94
WAS,100,2013-11-27,20131127WASMIL,6,6,MIL,92
GSW,99,2013-11-27,20131127GSWDAL,4,4,DAL,103
POR,106,2013-11-27,20131127PORPHX,8,8,PHX,120
NYK,80,2013-11-27,20131127NYKLAC,4,4,LAC,93
MIA,90,2013-11-29,20131129MIATOR,4,4,TOR,83
MIL,76,2013-11-29,20131129MILCHA,2,2,CHA,92
SAS,109,2013-11-29,20131129SASORL,3,3,ORL,91
CLE,86,2013-11-29,20131129CLEBOS,2,2,BOS,103
DAL,87,2013-11-29,20131129DALATL,9,9,ATL,88
LAL,106,2013-11-29,20131129LALDET,6,6,DET,102
BKN,95,2013-11-29,20131129BKNHOU,4,4,HOU,114
GSW,112,2013-11-29,20131129GSWOKC,10,10,OKC,113
NOP,121,2013-11-29,20131129NOPPHI,3,3,PHI,105
WAS,73,2013-11-29,20131129WASIND,1,1,IND,93
NYK,95,2013-11-29,20131129NYKDEN,5,5,DEN,97
PHX,112,2013-11-29,20131129PHXUTA,2,2,UTA,101
LAC,104,2013-11-29,20131129LACSAC,8,8,SAC,98
ATL,101,2013-11-30,20131130ATLWAS,3,3,WAS,108
CHI,93,2013-11-30,20131130CHICLE,3,3,CLE,97
BKN,97,2013-11-30,20131130BKNMEM,3,3,MEM,88
HOU,112,2013-11-30,20131130HOUSAS,6,6,SAS,106
MIN,112,2013-11-30,20131130MINDAL,7,7,DAL,106
BOS,85,2013-11-30,20131130BOSMIL,3,3,MIL,92
UTA,112,2013-11-30,20131130UTAPHX,4,4,PHX,104
DEN,112,2013-12-01,20131201DENTOR,6,6,TOR,98
IND,105,2013-12-01,20131201INDLAC,4,4,LAC,100
PHI,100,2013-12-01,20131201PHIDET,3,3,DET,115
CHA,98,2013-12-01,20131201CHAMIA,9,9,MIA,99
GSW,115,2013-12-01,20131201GSWSAC,8,8,SAC,113
MIN,103,2013-12-01,20131201MINOKC,4,4,OKC,113
NOP,103,2013-12-01,20131201NOPNYK,9,9,NYK,99
POR,114,2013-12-01,20131201PORLAL,4,4,LAL,108
ORL,80,2013-12-02,20131202ORLWAS,2,2,WAS,98
NOP,131,2013-12-02,20131202NOPCHI,10,10,CHI,128
ATL,100,2013-12-02,20131202ATLSAS,7,7,SAS,102
HOU,103,2013-12-02,20131202HOUUTA,4,4,UTA,109
IND,102,2013-12-02,20131202INDPOR,5,5,POR,106
ORL,125,2013-12-03,20131203ORLPHI,10,10,PHI,126
DEN,111,2013-12-03,20131203DENBKN,2,2,BKN,87
DET,107,2013-12-03,20131203DETMIA,4,4,MIA,97
MIL,100,2013-12-03,20131203MILBOS,2,2,BOS,108
PHX,91,2013-12-03,20131203PHXMEM,2,2,MEM,110
CHA,82,2013-12-03,20131203CHADAL,7,7,DAL,89
OKC,97,2013-12-03,20131203OKCSAC,9,9,SAC,95
TOR,103,2013-12-03,20131203TORGSW,8,8,GSW,112
DEN,88,2013-12-04,20131204DENCLE,2,2,CLE,98
LAC,97,2013-12-04,20131204LACATL,3,3,ATL,107
DAL,100,2013-12-04,20131204DALNOP,7,7,NOP,97
DET,105,2013-12-04,20131204DETMIL,4,4,MIL,98
PHX,97,2013-12-04,20131204PHXHOU,3,3,HOU,88
IND,95,2013-12-04,20131204INDUTA,2,2,UTA,86
OKC,104,2013-12-04,20131204OKCPOR,8,8,POR,111
NYK,113,2013-12-05,20131205NYKBKN,3,3,BKN,83
LAC,101,2013-12-05,20131205LACMEM,2,2,MEM,81
MIA,87,2013-12-05,20131205MIACHI,2,2,CHI,107
MIL,109,2013-12-06,20131206MILWAS,5,5,WAS,105
PHI,88,2013-12-06,20131206PHICHA,2,2,CHA,105
CLE,89,2013-12-06,20131206CLEATL,2,2,ATL,108
DEN,98,2013-12-06,20131206DENBOS,2,2,BOS,106
ORL,83,2013-12-06,20131206ORLNYK,2,2,NYK,121
GSW,83,2013-12-06,20131206GSWHOU,3,3,HOU,105
OKC,109,2013-12-06,20131206OKCNOP,4,4,NOP,95
TOR,97,2013-12-06,20131206TORPHX,2,2,PHX,106
LAL,106,2013-12-06,20131206LALSAC,5,5,SAC,100
UTA,98,2013-12-06,20131206UTAPOR,1,1,POR,130
DEN,103,2013-12-07,20131207DENPHI,2,2,PHI,92
LAC,82,2013-12-07,20131207LACCLE,6,6,CLE,88
DET,92,2013-12-07,20131207DETCHI,3,3,CHI,75
GSW,108,2013-12-07,20131207GSWMEM,2,2,MEM,82
MIA,103,2013-12-07,20131207MIAMIN,3,3,MIN,82
BKN,90,2013-12-07,20131207BKNMIL,3,3,MIL,82
IND,111,2013-12-07,20131207INDSAS,7,7,SAS,100
SAC,112,2013-12-07,20131207SACUTA,6,6,UTA,102
DAL,108,2013-12-07,20131207DALPOR,7,7,POR,106
BOS,114,2013-12-08,20131208BOSNYK,2,2,NYK,73
MIA,110,2013-12-08,20131208MIADET,4,4,DET,95
IND,94,2013-12-08,20131208INDOKC,2,2,OKC,118
ORL,88,2013-12-08,20131208ORLHOU,3,3,HOU,98
TOR,106,2013-12-08,20131208TORLAL,2,2,LAL,94
DEN,75,2013-12-09,20131209DENWAS,8,8,WAS,74
GSW,111,2013-12-09,20131209GSWCHA,5,5,CHA,115
LAC,94,2013-12-09,20131209LACPHI,3,3,PHI,83
ORL,85,2013-12-09,20131209ORLMEM,2,2,MEM,94
POR,105,2013-12-09,20131209PORUTA,2,2,UTA,94
DAL,97,2013-12-09,20131209DALSAC,2,2,SAC,112
MIA,84,2013-12-10,20131210MIAIND,8,8,IND,90
NYK,94,2013-12-10,20131210NYKCLE,3,3,CLE,109
SAS,116,2013-12-10,20131210SASTOR,7,7,TOR,103
BOS,96,2013-12-10,20131210BOSBKN,3,3,BKN,104
MIN,121,2013-12-10,20131210MINDET,3,3,DET,94
OKC,101,2013-12-10,20131210OKCATL,3,3,ATL,92
MIL,78,2013-12-10,20131210MILCHI,5,5,CHI,74
PHX,114,2013-12-10,20131210PHXLAL,4,4,LAL,108
ORL,92,2013-12-11,20131211ORLCHA,4,4,CHA,83
LAC,96,2013-12-11,20131211LACBOS,5,5,BOS,88
CHI,78,2013-12-11,20131211CHINYK,4,4,NYK,83
DET,106,2013-12-11,20131211DETNOP,7,7,NOP,111
OKC,116,2013-12-11,20131211OKCMEM,3,3,MEM,100
PHI,99,2013-12-11,20131211PHIMIN,9,9,MIN,106
SAS,109,2013-12-11,20131211SASMIL,2,2,MIL,77
UTA,122,2013-12-11,20131211UTASAC,1,1,SAC,101
DAL,93,2013-12-11,20131211DALGSW,10,10,GSW,95
LAC,93,2013-12-12,20131212LACBKN,8,8,BKN,102
HOU,104,2013-12-12,20131212HOUPOR,4,4,POR,111
CHA,94,2013-12-13,20131213CHAIND,5,5,IND,99
CLE,109,2013-12-13,20131213CLEORL,6,6,ORL,100
PHI,100,2013-12-13,20131213PHITOR,2,2,TOR,108
BKN,99,2013-12-13,20131213BKNDET,5,5,DET,103
NYK,86,2013-12-13,20131213NYKBOS,4,4,BOS,90
WAS,99,2013-12-13,20131213WASATL,8,8,ATL,101
LAL,97,2013-12-13,20131213LALOKC,2,2,OKC,122
MEM,98,2013-12-13,20131213MEMNOP,4,4,NOP,104
CHI,91,2013-12-13,20131213CHIMIL,6,6,MIL,90
MIN,110,2013-12-13,20131213MINSAS,8,8,SAS,117
SAC,107,2013-12-13,20131213SACPHX,3,3,PHX,116
UTA,103,2013-12-13,20131213UTADEN,2,2,DEN,93
HOU,116,2013-12-13,20131213HOUGSW,6,6,GSW,112
LAC,113,2013-12-14,20131214LACWAS,3,3,WAS,97
LAL,88,2013-12-14,20131214LALCHA,6,6,CHA,85
ATL,106,2013-12-14,20131214ATLNYK,5,5,NYK,111
CLE,107,2013-12-14,20131214CLEMIA,5,5,MIA,114
POR,139,2013-12-14,20131214PORPHI,1,1,PHI,105
TOR,99,2013-12-14,20131214TORCHI,1,1,CHI,77
MIL,93,2013-12-14,20131214MILDAL,2,2,DAL,106
SAS,100,2013-12-14,20131214SASUTA,3,3,UTA,84
HOU,91,2013-12-15,20131215HOUSAC,3,3,SAC,106
MIN,101,2013-12-15,20131215MINMEM,3,3,MEM,93
POR,111,2013-12-15,20131215PORDET,10,10,DET,109
ORL,98,2013-12-15,20131215ORLOKC,7,7,OKC,101
GSW,102,2013-12-15,20131215GSWPHX,4,4,PHX,106
NOP,93,2013-12-15,20131215NOPDEN,3,3,DEN,102
DET,101,2013-12-16,20131216DETIND,6,6,IND,96
LAL,100,2013-12-16,20131216LALATL,2,2,ATL,114
MIN,97,2013-12-16,20131216MINBOS,6,6,BOS,101
PHI,94,2013-12-16,20131216PHIBKN,2,2,BKN,130
UTA,94,2013-12-16,20131216UTAMIA,2,2,MIA,117
WAS,102,2013-12-16,20131216WASNYK,7,7,NYK,101
ORL,83,2013-12-16,20131216ORLCHI,6,6,CHI,82
SAS,92,2013-12-16,20131216SASLAC,3,3,LAC,115
POR,119,2013-12-17,20131217PORCLE,7,7,CLE,116
SAC,87,2013-12-17,20131217SACCHA,2,2,CHA,95
LAL,96,2013-12-17,20131217LALMEM,3,3,MEM,92
OKC,105,2013-12-17,20131217OKCDEN,3,3,DEN,93
NOP,93,2013-12-17,20131217NOPGSW,4,4,GSW,104
CHA,104,2013-12-18,20131218CHATOR,10,10,TOR,102
IND,94,2013-12-18,20131218INDMIA,9,9,MIA,97
UTA,86,2013-12-18,20131218UTAORL,3,3,ORL,82
DET,107,2013-12-18,20131218DETBOS,10,10,BOS,106
SAC,107,2013-12-18,20131218SACATL,3,3,ATL,124
WAS,113,2013-12-18,20131218WASBKN,5,5,BKN,107
NYK,107,2013-12-18,20131218NYKMIL,10,10,MIL,101
POR,109,2013-12-18,20131218PORMIN,4,4,MIN,120
MEM,91,2013-12-18,20131218MEMDAL,2,2,DAL,105
SAS,108,2013-12-18,20131218SASPHX,6,6,PHX,101
CHI,94,2013-12-18,20131218CHIHOU,3,3,HOU,109
NOP,95,2013-12-18,20131218NOPLAC,4,4,LAC,108
CHI,95,2013-12-19,20131219CHIOKC,3,3,OKC,107
SAS,104,2013-12-19,20131219SASGSW,10,10,GSW,102
BKN,120,2013-12-20,20131220BKNPHI,8,8,PHI,121
CHA,116,2013-12-20,20131220CHADET,9,9,DET,106
MIL,111,2013-12-20,20131220MILCLE,8,8,CLE,114
SAC,103,2013-12-20,20131220SACMIA,3,3,MIA,122
UTA,85,2013-12-20,20131220UTAATL,1,1,ATL,118
HOU,81,2013-12-20,20131220HOUIND,3,3,IND,114
TOR,109,2013-12-20,20131220TORDAL,10,10,DAL,108
PHX,103,2013-12-20,20131220PHXDEN,9,9,DEN,99
MIN,91,2013-12-20,20131220MINLAL,3,3,LAL,104
MEM,95,2013-12-21,20131221MEMNYK,2,2,NYK,87
WAS,106,2013-12-21,20131221WASBOS,8,8,BOS,99
SAC,105,2013-12-21,20131221SACORL,7,7,ORL,100
HOU,114,2013-12-21,20131221HOUDET,4,4,DET,97
UTA,88,2013-12-21,20131221UTACHA,6,6,CHA,85
CLE,84,2013-12-21,20131221CLECHI,2,2,CHI,100
OKC,113,2013-12-21,20131221OKCSAS,4,4,SAS,100
PHI,106,2013-12-21,20131221PHIMIL,3,3,MIL,116
DAL,108,2013-12-21,20131221DALPHX,3,3,PHX,123
NOP,107,2013-12-21,20131221NOPPOR,10,10,POR,110
DEN,91,2013-12-21,20131221DENLAC,2,2,LAC,112
LAL,83,2013-12-21,20131221LALGSW,3,3,GSW,102
BOS,79,2013-12-22,20131222BOSIND,2,2,IND,106
TOR,104,2013-12-22,20131222TOROKC,6,6,OKC,98
MIN,116,2013-12-22,20131222MINLAC,9,9,LAC,120
DET,115,2013-12-23,20131223DETCLE,2,2,CLE,92
MIL,110,2013-12-23,20131223MILCHA,10,10,CHA,111
NYK,103,2013-12-23,20131223NYKORL,3,3,ORL,98
ATL,119,2013-12-23,20131223ATLMIA,9,9,MIA,121
IND,103,2013-12-23,20131223INDBKN,3,3,BKN,86
DAL,111,2013-12-23,20131223DALHOU,4,4,HOU,104
UTA,94,2013-12-23,20131223UTAMEM,2,2,MEM,104
TOR,99,2013-12-23,20131223TORSAS,3,3,SAS,112
GSW,89,2013-12-23,20131223GSWDEN,3,3,DEN,81
LAL,90,2013-12-23,20131223LALPHX,1,1,PHX,117
NOP,113,2013-12-23,20131223NOPSAC,2,2,SAC,100
CHI,95,2013-12-25,20131225CHIBKN,2,2,BKN,78
OKC,123,2013-12-25,20131225OKCNYK,2,2,NYK,94
MIA,101,2013-12-25,20131225MIALAL,6,6,LAL,95
HOU,111,2013-12-25,20131225HOUSAS,4,4,SAS,98
LAC,103,2013-12-25,20131225LACGSW,10,10,GSW,105
ATL,127,2013-12-26,20131226ATLCLE,10,10,CLE,125
MEM,92,2013-12-26,20131226MEMHOU,7,7,HOU,100
SAS,116,2013-12-26,20131226SASDAL,4,4,DAL,107
LAC,112,2013-12-26,20131226LACPOR,7,7,POR,116
DET,92,2013-12-27,20131227DETORL,3,3,ORL,109
OKC,89,2013-12-27,20131227OKCCHA,4,4,CHA,85
MIL,93,2013-12-27,20131227MILBKN,2,2,BKN,104
TOR,95,2013-12-27,20131227TORNYK,6,6,NYK,83
DEN,89,2013-12-27,20131227DENNOP,2,2,NOP,105
WAS,98,2013-12-27,20131227WASMIN,2,2,MIN,120
LAL,103,2013-12-27,20131227LALUTA,6,6,UTA,105
